Date,target_tb,proba_ebm,signal_ebm,proba_lgbm,signal_lgbm,proba_student,signal_student
2020-08-21,1,0.0,0,0.31094735757959036,1,0.42018779342722773,1
2020-08-24,1,0.0,0,0.2590831364781809,0,0.22081676617432636,0
2020-08-25,1,0.0,0,0.17237040841457596,0,0.42018779342722773,1
2020-08-26,1,0.0,0,0.15124594659752585,0,0.0311802245482905,0
2020-08-27,1,0.0,0,0.11492244983574365,0,0.0311802245482905,0
2020-08-28,1,0.0,0,0.11975399799339613,0,0.0311802245482905,0
2020-08-31,1,0.0,0,0.14919964996169366,0,0.0311802245482905,0
2020-09-01,1,0.0,0,0.16795892453757919,0,0.0311802245482905,0
2020-09-02,0,0.0,0,0.15700474257071753,0,0.0311802245482905,0
2020-09-03,0,0.0,0,0.17700494331270675,0,0.0311802245482905,0
2020-09-04,0,0.0,0,0.47257670373350896,1,0.39400409412075355,1
2020-09-08,0,0.0,0,0.530432614928554,1,0.39400409412075355,1
2020-09-09,0,0.0,0,0.5179565294056684,1,0.39400409412075355,1
2020-09-10,0,0.0,0,0.49433512791132944,1,0.39400409412075355,1
2020-09-11,0,0.0375,0,0.5248708920618046,1,0.39400409412075355,1
2020-09-14,0,0.0,0,0.5104168079255519,1,0.39400409412075355,1
2020-09-15,0,0.0,0,0.5546877240430486,1,0.39400409412075355,1
2020-09-16,0,0.0,0,0.33088993061986893,1,0.22081676617432636,0
2020-09-17,0,0.0,0,0.5380440707240576,1,0.39400409412075355,1
2020-09-18,0,0.0,0,0.42085767928594137,1,0.22081676617432636,0
2020-09-21,1,0.0,0,0.5964532022475947,1,0.39400409412075355,1
2020-09-22,0,0.0,0,0.5377490173211825,1,0.39400409412075355,1
2020-09-23,1,0.0,0,0.5328953380847453,1,0.39400409412075355,1
2020-09-24,1,0.1576923076923077,0,0.6466911553789371,1,0.9582257910333619,1
2020-09-25,1,0.1576923076923077,0,0.6383402559969932,1,0.9582257910333619,1
2020-09-28,0,0.0375,0,0.6136451942929676,1,0.9582257910333619,1
2020-09-29,1,0.0,0,0.42074644709036724,1,0.22081676617432636,0
2020-09-30,1,0.0,0,0.35749011658092517,1,0.22081676617432636,0
2020-10-01,1,0.0,0,0.3829117171950101,1,0.22081676617432636,0
2020-10-02,1,0.0,0,0.24533285337661692,0,0.22081676617432636,0
2020-10-05,1,0.06435643564356436,0,0.2871900525941149,0,0.22081676617432636,0
2020-10-06,1,0.0,0,0.24158697767211204,0,0.22081676617432636,0
2020-10-07,1,0.0,0,0.2882678567600307,0,0.22081676617432636,0
2020-10-08,1,0.0,0,0.19848276269800363,0,0.22081676617432636,0
2020-10-09,0,0.0,0,0.1718139647201568,0,0.0311802245482905,0
2020-10-12,0,0.0,0,0.14578516930061172,0,0.0311802245482905,0
2020-10-13,0,0.0,0,0.15622385131186473,0,0.0311802245482905,0
2020-10-14,0,0.0,0,0.2236868750752943,0,0.0311802245482905,0
2020-10-15,0,0.0,0,0.30871552519067613,1,0.22081676617432636,0
2020-10-16,0,0.0,0,0.31994326023499486,1,0.22081676617432636,0
2020-10-19,0,0.0,0,0.33359876801549226,1,0.22081676617432636,0
2020-10-20,0,0.0,0,0.4652908162896326,1,0.39400409412075355,1
2020-10-21,0,0.0375,0,0.4546248796693395,1,0.39400409412075355,1
2020-10-22,0,0.0,0,0.4581309630607804,1,0.39400409412075355,1
2020-10-23,0,0.0,0,0.39204509595544007,1,0.39400409412075355,1
2020-10-26,0,0.0,0,0.36229932650683605,1,0.39400409412075355,1
2020-10-27,0,0.0375,0,0.4029348725438619,1,0.39400409412075355,1
2020-10-28,1,0.0,0,0.4054341820831101,1,0.39400409412075355,1
2020-10-29,1,0.06435643564356436,0,0.377592283547979,1,0.39400409412075355,1
2020-10-30,1,0.0375,0,0.37264780989193247,1,0.39400409412075355,1
2020-11-02,1,0.3684210526315789,1,0.4968727728712276,1,0.9582257910333619,1
2020-11-03,1,0.24870466321243523,0,0.44677211317726173,1,0.9582257910333619,1
2020-11-04,1,0.13333333333333333,0,0.421965707111496,1,0.9582257910333619,1
2020-11-05,1,0.0,0,0.17775299540250633,0,0.22081676617432636,0
2020-11-06,1,0.0,0,0.18530052014632717,0,0.22081676617432636,0
2020-11-09,0,0.0375,0,0.2614800487860401,0,0.22081676617432636,0
2020-11-10,0,0.0,0,0.2714962000670964,0,0.22081676617432636,0
2020-11-11,0,0.0,0,0.31246571233461934,1,0.22081676617432636,0
2020-11-12,1,0.0,0,0.18801918247584212,0,0.22081676617432636,0
2020-11-13,0,0.0,0,0.2923052307601642,0,0.22081676617432636,0
2020-11-16,0,0.0,0,0.23149590411887927,0,0.22081676617432636,0
2020-11-17,0,0.0,0,0.19993704002641083,0,0.0311802245482905,0
2020-11-18,0,0.0,0,0.251272220491182,0,0.22081676617432636,0
2020-11-19,1,0.0375,0,0.24791615819665194,0,0.39400409412075355,1
2020-11-20,1,0.0,0,0.24148683979611155,0,0.22081676617432636,0
2020-11-23,1,0.0375,0,0.36663260908732015,1,0.39400409412075355,1
2020-11-24,0,0.0375,0,0.3757535737896191,1,0.39400409412075355,1
2020-11-25,0,0.0,0,0.22927624782950606,0,0.22081676617432636,0
2020-11-27,0,0.0,0,0.23562007283226022,0,0.22081676617432636,0
2020-11-30,1,0.0,0,0.2187769387588054,0,0.22081676617432636,0
2020-12-01,0,0.0,0,0.19338540806541032,0,0.22081676617432636,0
2020-12-02,0,0.0,0,0.1769816154156817,0,0.22081676617432636,0
2020-12-03,0,0.0,0,0.15518372416865656,0,0.22081676617432636,0
2020-12-04,0,0.0,0,0.17076728703259306,0,0.22081676617432636,0
2020-12-07,0,0.0,0,0.11753240946451465,0,0.0311802245482905,0
2020-12-08,0,0.0,0,0.16285359755359674,0,0.0311802245482905,0
2020-12-09,0,0.0375,0,0.1545580460631409,0,0.22081676617432636,0
2020-12-10,0,0.13333333333333333,0,0.3076169427659561,1,0.39400409412075355,1
2020-12-11,1,0.1576923076923077,0,0.3676607688280372,1,0.8433451118963488,1
2020-12-14,1,0.1576923076923077,0,0.47007793983849344,1,0.8433451118963488,1
2020-12-15,0,0.06435643564356436,0,0.5054164692484066,1,0.9954319761668323,1
2020-12-16,0,0.06435643564356436,0,0.30922576050535666,1,0.8433451118963488,1
2020-12-17,0,0.0375,0,0.24965226833706883,0,0.22081676617432636,0
2020-12-18,0,0.0,0,0.15877117024976514,0,0.22081676617432636,0
2020-12-21,1,0.0,0,0.23461986772110305,0,0.22081676617432636,0
2020-12-22,1,0.0,0,0.1919162146851271,0,0.22081676617432636,0
2020-12-23,1,0.0,0,0.36011674174627084,1,0.8433451118963488,1
2020-12-24,1,0.0,0,0.33150822060484825,1,0.8433451118963488,1
2020-12-28,1,0.0,0,0.40718227398502005,1,0.8433451118963488,1
2020-12-29,1,0.0,0,0.1170371502666108,0,0.0311802245482905,0
2020-12-30,1,0.0,0,0.16565302305087892,0,0.22081676617432636,0
2020-12-31,0,0.0,0,0.17005211454549604,0,0.22081676617432636,0
2021-01-04,1,0.0,0,0.11258227499463556,0,0.0311802245482905,0
2021-01-05,1,0.0,0,0.48764955461980336,1,0.9954319761668323,1
2021-01-06,1,0.0,0,0.41699143761667407,1,0.8433451118963488,1
2021-01-07,0,0.0,0,0.26096692263195387,0,0.22081676617432636,0
2021-01-08,0,0.0,0,0.14524880626162776,0,0.0311802245482905,0
2021-01-11,0,0.0,0,0.16285408090824333,0,0.0311802245482905,0
2021-01-12,0,0.0375,0,0.24083144952734822,0,0.0311802245482905,0
2021-01-13,0,0.0375,0,0.2717330185243944,0,0.22081676617432636,0
2021-01-14,1,0.06435643564356436,0,0.2614507515823388,0,0.22081676617432636,0
2021-01-15,1,0.13333333333333333,0,0.3440152373252989,1,0.8433451118963488,1
2021-01-19,1,0.23076923076923078,0,0.5473953550419854,1,0.9954319761668323,1
2021-01-20,0,0.06666666666666667,0,0.3895688525226982,1,0.8433451118963488,1
2021-01-21,0,0.0,0,0.15877444800784513,0,0.0311802245482905,0
2021-01-22,0,0.0,0,0.21202072050377543,0,0.0311802245482905,0
2021-01-25,0,0.0375,0,0.2957311832971973,0,0.22081676617432636,0
2021-01-26,0,0.0,0,0.256264707874094,0,0.22081676617432636,0
2021-01-27,1,0.06435643564356436,0,0.2716214601506851,0,0.22081676617432636,0
2021-01-28,1,0.24870466321243523,0,0.5991267627703329,1,0.9954319761668323,1
2021-01-29,1,0.23076923076923078,0,0.6040889915252698,1,0.9954319761668323,1
2021-02-01,1,0.2857142857142857,0,0.6042237965324978,1,0.9954319761668323,1
2021-02-02,1,0.06435643564356436,0,0.37634054213470847,1,0.857298356373136,1
2021-02-03,1,0.06666666666666667,0,0.34828654771623274,1,0.8433451118963488,1
2021-02-04,0,0.06435643564356436,0,0.22472554163367447,0,0.22081676617432636,0
2021-02-05,0,0.0,0,0.16666102941836772,0,0.22081676617432636,0
2021-02-08,0,0.0,0,0.17156587667614157,0,0.0311802245482905,0
2021-02-09,0,0.0,0,0.17794538061957244,0,0.0311802245482905,0
2021-02-10,0,0.0,0,0.21117160326484227,0,0.0311802245482905,0
2021-02-11,0,0.0,0,0.26200367444405936,0,0.22081676617432636,0
2021-02-12,0,0.0,0,0.25705540934576204,0,0.22081676617432636,0
2021-02-16,0,0.0,0,0.21609743647328786,0,0.22081676617432636,0
2021-02-17,0,0.06435643564356436,0,0.1772718302672738,0,0.22081676617432636,0
2021-02-18,0,0.06435643564356436,0,0.19257983227945058,0,0.22081676617432636,0
2021-02-19,0,0.06666666666666667,0,0.22993270635038987,0,0.8433451118963488,1
2021-02-22,0,0.20245398773006135,0,0.25625520404759117,0,0.8433451118963488,1
2021-02-23,0,0.46153846153846156,1,0.39987803433127056,1,0.9954319761668323,1
2021-02-24,0,0.3684210526315789,1,0.3334519223692573,1,0.8433451118963488,1
2021-02-25,0,0.13333333333333333,0,0.18719587157424358,0,0.8433451118963488,1
2021-02-26,1,0.24870466321243523,0,0.39803248856319684,1,0.9954319761668323,1
2021-03-01,0,0.3684210526315789,1,0.44227762477053023,1,0.9954319761668323,1
2021-03-02,0,0.23076923076923078,0,0.23100933954812658,0,0.22081676617432636,0
2021-03-03,1,0.46153846153846156,1,0.48651592167032187,1,0.9954319761668323,1
2021-03-04,1,0.5690140845070423,1,0.6205172932586812,1,0.9954319761668323,1
2021-03-05,1,0.46153846153846156,1,0.6328111374444975,1,0.9954319761668323,1
2021-03-08,1,0.2857142857142857,0,0.4473410353773472,1,0.22081676617432636,0
2021-03-09,1,0.6395348837209304,1,0.6675902570551017,1,0.9954319761668323,1
2021-03-10,0,0.23076923076923078,0,0.47711362045953926,1,0.857298356373136,1
2021-03-11,0,0.1576923076923077,0,0.3362794649018,1,0.22081676617432636,0
2021-03-12,0,0.13333333333333333,0,0.23636394982100875,0,0.22081676617432636,0
2021-03-15,0,0.1576923076923077,0,0.31754766761248515,1,0.22081676617432636,0
2021-03-16,0,0.1576923076923077,0,0.26603428470152646,0,0.0311802245482905,0
2021-03-17,0,0.1576923076923077,0,0.35718049431092663,1,0.22081676617432636,0
2021-03-18,0,0.13333333333333333,0,0.29242366749813264,0,0.22081676617432636,0
2021-03-19,0,0.59818081502615,1,0.6172218737877052,1,0.9954319761668323,1
2021-03-22,0,0.5690140845070423,1,0.6017415701168086,1,0.9954319761668323,1
2021-03-23,1,0.3684210526315789,1,0.4939952804653528,1,0.8433451118963488,1
2021-03-24,1,0.6395348837209304,1,0.6136328080773745,1,0.9954319761668323,1
2021-03-25,1,0.75,1,0.6787749240291657,1,0.9954319761668323,1
2021-03-26,1,0.5690140845070423,1,0.4891014485143818,1,0.9954319761668323,1
2021-03-29,1,0.23076923076923078,0,0.22626356707976503,0,0.22081676617432636,0
2021-03-30,1,0.46153846153846156,1,0.34987640808369475,1,0.22081676617432636,0
2021-03-31,1,0.3684210526315789,1,0.36702977688646526,1,0.22081676617432636,0
2021-04-01,1,0.24870466321243523,0,0.23852082333253696,0,0.22081676617432636,0
2021-04-05,0,0.0,0,0.15810344340899418,0,0.0311802245482905,0
2021-04-06,1,0.0,0,0.17106212436107543,0,0.0311802245482905,0
2021-04-07,1,0.0375,0,0.2078136145242668,0,0.0311802245482905,0
2021-04-08,1,0.0,0,0.17120757309112603,0,0.0311802245482905,0
2021-04-09,0,0.0,0,0.17000961618167765,0,0.0311802245482905,0
2021-04-12,0,0.0,0,0.16994062003406846,0,0.0311802245482905,0
2021-04-13,0,0.0,0,0.2135035365523433,0,0.0311802245482905,0
2021-04-14,1,0.0375,0,0.20383780303458318,0,0.0311802245482905,0
2021-04-15,0,0.13333333333333333,0,0.2673856211528193,0,0.22081676617432636,0
2021-04-16,0,0.13333333333333333,0,0.23816118004281642,0,0.22081676617432636,0
2021-04-19,0,0.2857142857142857,0,0.3676449166275205,1,0.42018779342722773,1
2021-04-20,1,0.3684210526315789,1,0.3564949822452296,1,0.22081676617432636,0
2021-04-21,0,0.46153846153846156,1,0.3603296353127169,1,0.8433451118963488,1
2021-04-22,1,0.5690140845070423,1,0.40265580910882237,1,0.22081676617432636,0
2021-04-23,0,0.46153846153846156,1,0.35454574177554327,1,0.8433451118963488,1
2021-04-26,0,0.23076923076923078,0,0.28312404067614755,0,0.8433451118963488,1
2021-04-27,0,0.34615384615384615,1,0.34546004428003585,1,0.22081676617432636,0
2021-04-28,0,0.24870466321243523,0,0.33863573666854974,1,0.22081676617432636,0
2021-04-29,0,0.23076923076923078,0,0.27173725108523145,0,0.22081676617432636,0
2021-04-30,0,0.06666666666666667,0,0.24699485315738814,0,0.22081676617432636,0
2021-05-03,0,0.20245398773006135,0,0.350993220700261,1,0.8433451118963488,1
2021-05-04,1,0.06666666666666667,0,0.22186334730055546,0,0.8433451118963488,1
2021-05-05,1,0.0,0,0.3144766982202676,1,0.8433451118963488,1
2021-05-06,0,0.0375,0,0.24799730781360887,0,0.8433451118963488,1
2021-05-07,0,0.0,0,0.20832442101116747,0,0.8433451118963488,1
2021-05-10,0,0.0,0,0.13575140147296427,0,0.0311802245482905,0
2021-05-11,0,0.0,0,0.22997812927945646,0,0.8433451118963488,1
2021-05-12,1,0.0,0,0.28912299936762886,0,0.9954319761668323,1
2021-05-13,1,0.0375,0,0.43371221506647156,1,0.9954319761668323,1
2021-05-14,0,0.06435643564356436,0,0.4227651768523703,1,0.857298356373136,1
2021-05-17,0,0.0,0,0.38689056470066885,1,0.8433451118963488,1
2021-05-18,0,0.0375,0,0.39000439463808406,1,0.9954319761668323,1
2021-05-19,1,0.06435643564356436,0,0.4587815945001545,1,0.9954319761668323,1
2021-05-20,0,0.13333333333333333,0,0.29537269332489363,0,0.22081676617432636,0
2021-05-21,0,0.06435643564356436,0,0.24660250933092256,0,0.22081676617432636,0
2021-05-24,0,0.13333333333333333,0,0.2971424327503475,0,0.9954319761668323,1
2021-05-25,0,0.0,0,0.16750600811051464,0,0.22081676617432636,0
2021-05-26,0,0.0375,0,0.2017939975461672,0,0.22081676617432636,0
2021-05-27,0,0.0,0,0.23091899189759246,0,0.22081676617432636,0
2021-05-28,0,0.0375,0,0.24274333693339648,0,0.22081676617432636,0
2021-06-01,0,0.0375,0,0.23134071064483722,0,0.22081676617432636,0
2021-06-02,0,0.06666666666666667,0,0.35942906173530736,1,0.8433451118963488,1
2021-06-03,1,0.06435643564356436,0,0.30172645369383494,1,0.42018779342722773,1
2021-06-04,0,0.06435643564356436,0,0.38772158978099397,1,0.8433451118963488,1
2021-06-07,0,0.06435643564356436,0,0.22992541806328093,0,0.42018779342722773,1
2021-06-08,0,0.1576923076923077,0,0.3840772896887658,1,0.42018779342722773,1
2021-06-09,0,0.13333333333333333,0,0.3929910455031553,1,0.42018779342722773,1
2021-06-10,0,0.1576923076923077,0,0.43281791617752413,1,0.42018779342722773,1
2021-06-11,0,0.06666666666666667,0,0.3243620184267647,1,0.42018779342722773,1
2021-06-14,0,0.13333333333333333,0,0.28467342225840686,0,0.42018779342722773,1
2021-06-15,0,0.13333333333333333,0,0.30151641757089975,1,0.42018779342722773,1
2021-06-16,0,0.23076923076923078,0,0.43450311023917537,1,0.42018779342722773,1
2021-06-17,0,0.23076923076923078,0,0.6022979427704495,1,0.8433451118963488,1
2021-06-18,1,0.46153846153846156,1,0.5978628663518423,1,0.8433451118963488,1
2021-06-21,1,0.6395348837209304,1,0.7469031604554823,1,0.9954319761668323,1
2021-06-22,1,0.46153846153846156,1,0.6050736535143864,1,0.8433451118963488,1
2021-06-23,1,0.2857142857142857,0,0.54613091628359,1,0.8433451118963488,1
2021-06-24,1,0.2857142857142857,0,0.43139611527355415,1,0.22081676617432636,0
2021-06-25,1,0.20245398773006135,0,0.22756821490542264,0,0.0311802245482905,0
2021-06-28,1,0.06666666666666667,0,0.18804004303732297,0,0.0311802245482905,0
2021-06-29,1,0.06435643564356436,0,0.18674267246787954,0,0.0311802245482905,0
2021-06-30,1,0.06435643564356436,0,0.2062850002499271,0,0.0311802245482905,0
2021-07-01,1,0.06666666666666667,0,0.24328708644683372,0,0.0311802245482905,0
2021-07-02,0,0.0375,0,0.21711547331679326,0,0.0311802245482905,0
2021-07-06,0,0.06435643564356436,0,0.30030334935891156,1,0.0311802245482905,0
2021-07-07,0,0.06435643564356436,0,0.24625726398543274,0,0.0311802245482905,0
2021-07-08,1,0.06666666666666667,0,0.24336816003743367,0,0.0311802245482905,0
2021-07-09,0,0.13333333333333333,0,0.40422485273627984,1,0.22081676617432636,0
2021-07-12,0,0.1576923076923077,0,0.26961495229239857,0,0.0311802245482905,0
2021-07-13,0,0.20245398773006135,0,0.2859065066292802,0,0.0311802245482905,0
2021-07-14,0,0.20245398773006135,0,0.3841627853974364,1,0.22081676617432636,0
2021-07-15,0,0.1576923076923077,0,0.35351457427948857,1,0.22081676617432636,0
2021-07-16,0,0.1576923076923077,0,0.38273702026387163,1,0.22081676617432636,0
2021-07-19,1,0.24870466321243523,0,0.48114693806718406,1,0.8433451118963488,1
2021-07-20,1,0.24870466321243523,0,0.48103198228499255,1,0.9954319761668323,1
2021-07-21,0,0.20245398773006135,0,0.40234789157676026,1,0.857298356373136,1
2021-07-22,0,0.06435643564356436,0,0.2784484897657579,0,0.8433451118963488,1
2021-07-23,0,0.0,0,0.1956779099172937,0,0.22081676617432636,0
2021-07-26,0,0.0,0,0.1453468160463956,0,0.0311802245482905,0
2021-07-27,0,0.0,0,0.14586247408123088,0,0.0311802245482905,0
2021-07-28,0,0.0,0,0.22863483126083203,0,0.22081676617432636,0
2021-07-29,0,0.0,0,0.21680963219551386,0,0.22081676617432636,0
2021-07-30,0,0.0,0,0.23004711913451056,0,0.42018779342722773,1
2021-08-02,1,0.0,0,0.27180372870872965,0,0.8433451118963488,1
2021-08-03,0,0.0375,0,0.44768644854740025,1,0.8433451118963488,1
2021-08-04,1,0.0,0,0.20900538179459707,0,0.22081676617432636,0
2021-08-05,0,0.20245398773006135,0,0.37849892999424817,1,0.8433451118963488,1
2021-08-06,0,0.06435643564356436,0,0.23444115995556672,0,0.22081676617432636,0
2021-08-09,0,0.23076923076923078,0,0.3571600394337823,1,0.22081676617432636,0
2021-08-10,0,0.46153846153846156,1,0.4376037101573826,1,0.22081676617432636,0
2021-08-11,0,0.3684210526315789,1,0.40286360718061065,1,0.22081676617432636,0
2021-08-12,0,0.23076923076923078,0,0.3945479792107121,1,0.22081676617432636,0
2021-08-13,0,0.20245398773006135,0,0.3192018835537841,1,0.22081676617432636,0
2021-08-16,0,0.20245398773006135,0,0.3383694912463522,1,0.22081676617432636,0
2021-08-17,0,0.13333333333333333,0,0.20935083431943008,0,0.0311802245482905,0
2021-08-18,1,0.3684210526315789,1,0.3602368368089023,1,0.22081676617432636,0
2021-08-19,1,0.6923076923076923,1,0.6379033572373675,1,0.9954319761668323,1
2021-08-20,1,0.6923076923076923,1,0.5868131926840465,1,0.9954319761668323,1
2021-08-23,0,0.5690140845070423,1,0.5290084665716782,1,0.8433451118963488,1
2021-08-24,1,0.1576923076923077,0,0.3291699797222545,1,0.8433451118963488,1
2021-08-25,0,0.1576923076923077,0,0.23536783782380383,0,0.0311802245482905,0
2021-08-26,1,0.13333333333333333,0,0.17919562124501193,0,0.0311802245482905,0
2021-08-27,0,0.23076923076923078,0,0.42699093025328727,1,0.22081676617432636,0
2021-08-30,0,0.06666666666666667,0,0.20795285578398476,0,0.0311802245482905,0
2021-08-31,0,0.0375,0,0.20612310477956036,0,0.0311802245482905,0
2021-09-01,0,0.06666666666666667,0,0.28475984744750166,0,0.0311802245482905,0
2021-09-02,0,0.06435643564356436,0,0.28725669301885637,0,0.22081676617432636,0
2021-09-03,0,0.0375,0,0.23463119935469628,0,0.0311802245482905,0
2021-09-07,0,0.06666666666666667,0,0.3296357310745929,1,0.22081676617432636,0
2021-09-08,0,0.24870466321243523,0,0.5357460301319199,1,0.8433451118963488,1
2021-09-09,0,0.20245398773006135,0,0.5525541858362947,1,0.8433451118963488,1
2021-09-10,0,0.23076923076923078,0,0.5432316068032039,1,0.8433451118963488,1
2021-09-13,0,0.24870466321243523,0,0.6324148010474614,1,0.9954319761668323,1
2021-09-14,0,0.2571428571428571,0,0.6175896126616337,1,0.9954319761668323,1
2021-09-15,0,0.23076923076923078,0,0.5983079402235204,1,0.9954319761668323,1
2021-09-16,0,0.20245398773006135,0,0.5113588026838827,1,0.8433451118963488,1
2021-09-17,0,0.23076923076923078,0,0.5226699894092479,1,0.9954319761668323,1
2021-09-20,1,0.24870466321243523,0,0.5583505175901909,1,0.9954319761668323,1
2021-09-21,1,0.06435643564356436,0,0.5522556388610704,1,0.9954319761668323,1
2021-09-22,0,0.06435643564356436,0,0.5533772099668182,1,0.9954319761668323,1
2021-09-23,0,0.06666666666666667,0,0.5222382207894604,1,0.857298356373136,1
2021-09-24,0,0.06435643564356436,0,0.517559395157456,1,0.857298356373136,1
2021-09-27,0,0.0375,0,0.3124582232618762,1,0.22081676617432636,0
2021-09-28,0,0.0375,0,0.35087104136994735,1,0.22081676617432636,0
2021-09-29,0,0.20245398773006135,0,0.46786980534931083,1,0.9954319761668323,1
2021-09-30,1,0.23076923076923078,0,0.6370518295346723,1,0.9954319761668323,1
2021-10-01,0,0.24870466321243523,0,0.640157681519449,1,0.9954319761668323,1
2021-10-04,1,0.24870466321243523,0,0.6658379351589067,1,0.857298356373136,1
2021-10-05,1,0.3684210526315789,1,0.7084047784305822,1,0.9954319761668323,1
2021-10-06,1,0.24870466321243523,0,0.564040995091384,1,0.857298356373136,1
2021-10-07,1,0.06435643564356436,0,0.519373458342062,1,0.9954319761668323,1
2021-10-08,1,0.06435643564356436,0,0.3848645531455818,1,0.22081676617432636,0
2021-10-11,1,0.0375,0,0.41756371580772994,1,0.22081676617432636,0
2021-10-12,1,0.06657043725140872,0,0.4162156470216688,1,0.22081676617432636,0
2021-10-13,1,0.06666666666666667,0,0.5611383699325553,1,0.9954319761668323,1
2021-10-14,1,0.06666666666666667,0,0.5642267058270247,1,0.9954319761668323,1
2021-10-15,1,0.0,0,0.2089348934099333,0,0.22081676617432636,0
2021-10-18,1,0.0,0,0.17320650444374203,0,0.0311802245482905,0
2021-10-19,1,0.0,0,0.17978455893607845,0,0.0311802245482905,0
2021-10-20,1,0.0,0,0.1869397112731432,0,0.0311802245482905,0
2021-10-21,0,0.0,0,0.2257957037754889,0,0.0311802245482905,0
2021-10-22,1,0.0375,0,0.21099980231009574,0,0.0311802245482905,0
2021-10-25,1,0.06435643564356436,0,0.21864716637185175,0,0.0311802245482905,0
2021-10-26,1,0.06435643564356436,0,0.2234413175079191,0,0.0311802245482905,0
2021-10-27,1,0.06666666666666667,0,0.2322769213601598,0,0.22081676617432636,0
2021-10-28,1,0.23076923076923078,0,0.2567529583690337,0,0.22081676617432636,0
2021-10-29,1,0.06666666666666667,0,0.25264927861352454,0,0.22081676617432636,0
2021-11-01,1,0.06666666666666667,0,0.2522163111622889,0,0.22081676617432636,0
2021-11-02,1,0.06666666666666667,0,0.25551235151808965,0,0.22081676617432636,0
2021-11-03,0,0.1576923076923077,0,0.2761234493354957,0,0.22081676617432636,0
2021-11-04,0,0.20245398773006135,0,0.27849724833780476,0,0.22081676617432636,0
2021-11-05,0,0.13333333333333333,0,0.23098271671689605,0,0.22081676617432636,0
2021-11-08,0,0.1576923076923077,0,0.2681915925815728,0,0.22081676617432636,0
2021-11-09,0,0.1576923076923077,0,0.2954283126931744,0,0.22081676617432636,0
2021-11-10,1,0.20245398773006135,0,0.3245014911094437,1,0.22081676617432636,0
2021-11-11,1,0.13333333333333333,0,0.3180450925797551,1,0.8433451118963488,1
2021-11-12,0,0.20245398773006135,0,0.44227080796482443,1,0.8433451118963488,1
2021-11-15,0,0.06666666666666667,0,0.34481927453770395,1,0.8433451118963488,1
2021-11-16,0,0.06666666666666667,0,0.3299256043115366,1,0.8433451118963488,1
2021-11-17,0,0.06435643564356436,0,0.29140576274184327,0,0.22081676617432636,0
2021-11-18,0,0.06435643564356436,0,0.2785234125398534,0,0.22081676617432636,0
2021-11-19,0,0.06666666666666667,0,0.2807895613977722,0,0.22081676617432636,0
2021-11-22,0,0.06435643564356436,0,0.2954132044182882,0,0.22081676617432636,0
2021-11-23,0,0.1576923076923077,0,0.4299738143039601,1,0.8433451118963488,1
2021-11-24,0,0.1576923076923077,0,0.4548562087647471,1,0.8433451118963488,1
2021-11-26,0,0.1576923076923077,0,0.33330117096833783,1,0.22081676617432636,0
2021-11-29,0,0.8313253012048193,1,0.5872211006199429,1,0.9954319761668323,1
2021-11-30,1,0.3684210526315789,1,0.5307150925703447,1,0.8433451118963488,1
2021-12-01,1,0.75,1,0.5937325577691739,1,0.9954319761668323,1
2021-12-02,1,0.6923076923076923,1,0.49023112067969693,1,0.9954319761668323,1
2021-12-03,1,0.5690140845070423,1,0.45686616080634174,1,0.9954319761668323,1
2021-12-06,1,0.7433628318584071,1,0.46619022513360214,1,0.9954319761668323,1
2021-12-07,0,0.2857142857142857,0,0.4452647196373827,1,0.9954319761668323,1
2021-12-08,0,0.0,0,0.1540251806655229,0,0.22081676617432636,0
2021-12-09,0,0.0,0,0.20850961432078186,0,0.22081676617432636,0
2021-12-10,0,0.0375,0,0.2475718223376831,0,0.22081676617432636,0
2021-12-13,0,0.0,0,0.1724584358357697,0,0.22081676617432636,0
2021-12-14,0,0.0375,0,0.23829641315482378,0,0.22081676617432636,0
2021-12-15,0,0.1576923076923077,0,0.3901380408350342,1,0.9954319761668323,1
2021-12-16,0,0.0375,0,0.17385072361743786,0,0.22081676617432636,0
2021-12-17,1,0.06435643564356436,0,0.3106659455335297,1,0.8433451118963488,1
2021-12-20,1,0.1576923076923077,0,0.4250652966866448,1,0.9954319761668323,1
2021-12-21,1,0.5690140845070423,1,0.4589650101835287,1,0.9954319761668323,1
2021-12-22,0,0.0,0,0.16805403332554733,0,0.22081676617432636,0
2021-12-23,0,0.0375,0,0.2736501079375677,0,0.8433451118963488,1
2021-12-27,0,0.0,0,0.23408382840092146,0,0.22081676617432636,0
2021-12-28,0,0.0,0,0.16203143866451494,0,0.0311802245482905,0
2021-12-29,0,0.0,0,0.2276797565279908,0,0.0311802245482905,0
2021-12-30,0,0.0,0,0.21190738639759438,0,0.22081676617432636,0
2021-12-31,0,0.0375,0,0.281328076619972,0,0.22081676617432636,0
2022-01-03,0,0.06435643564356436,0,0.26997166363485525,0,0.22081676617432636,0
2022-01-04,0,0.23076923076923078,0,0.43251005653848046,1,0.8433451118963488,1
2022-01-05,0,0.3684210526315789,1,0.4107248886974103,1,0.8433451118963488,1
2022-01-06,0,0.75,1,0.5901464021112213,1,0.9954319761668323,1
2022-01-07,0,0.6395348837209304,1,0.593184317000267,1,0.9954319761668323,1
2022-01-10,0,0.6923076923076923,1,0.5935789270883064,1,0.9954319761668323,1
