Date,target_tb,proba_ebm,signal_ebm,proba_lgbm,signal_lgbm,proba_student,signal_student,regime,gamma_bull,signal_ebm_iter2,signal_ebm_breakout,signal_lgbm_iter2,signal_lgbm_breakout,signal_student_iter2,signal_student_breakout
2022-03-04,0,0.3684210526315789,1,0.4040957481247095,1,0.2208167661743263,0,0,1.6831504593090692e-13,0,0,0,0,0,0
2022-03-07,1,0.5690140845070423,1,0.6606618758413487,1,0.9954319761668324,1,0,1.0208759568176831e-20,0,0,0,0,0,0
2022-03-08,1,0.6923076923076923,1,0.6788332555035527,1,0.9954319761668324,1,0,2.9553160693177785e-22,0,0,0,0,0,0
2022-03-09,1,0.3684210526315789,1,0.6882618421322186,1,0.9954319761668324,1,0,1.1949988811077629e-20,0,0,0,0,0,0
2022-03-10,1,0.2307692307692307,0,0.6311320699964847,1,0.857298356373136,1,0,1.070147085812312e-15,0,0,0,0,0,0
2022-03-11,1,0.1576923076923077,0,0.6419623414260731,1,0.9954319761668324,1,0,2.972563745377267e-14,0,0,0,0,0,0
2022-03-14,1,0.2307692307692307,0,0.6466818712426919,1,0.9954319761668324,1,0,8.394685575828668e-14,0,0,0,0,0,0
2022-03-15,1,0.1576923076923077,0,0.6606597967135478,1,0.9954319761668324,1,0,1.2470486048811252e-15,0,0,0,0,0,0
2022-03-16,1,0.0,0,0.334749008238433,1,0.2208167661743263,0,0,2.1643682148726174e-14,0,0,0,0,0,0
2022-03-17,1,0.0,0,0.192926252480834,0,0.2208167661743263,0,0,8.018588129787735e-11,0,0,0,0,0,0
2022-03-18,1,0.0375,0,0.2670053871597278,0,0.2208167661743263,0,0,7.869304801914449e-10,0,0,0,0,0,0
2022-03-21,1,0.0,0,0.1450079211187892,0,0.0311802245482905,0,0,3.016545155229864e-08,0,0,0,0,0,0
2022-03-22,0,0.0,0,0.1918601096460732,0,0.0311802245482905,0,0,5.87735298911504e-08,0,0,0,0,0,0
2022-03-23,1,0.0,0,0.1400108275438498,0,0.0311802245482905,0,0,1.1019589567428573e-08,0,0,0,0,0,0
2022-03-24,0,0.0643564356435643,0,0.2360619509541209,0,0.2208167661743263,0,0,3.924129825896138e-08,0,0,0,0,0,0
2022-03-25,0,0.0375,0,0.1405458606461234,0,0.0311802245482905,0,0,1.775708783637789e-06,0,0,0,0,0,0
2022-03-28,0,0.0375,0,0.1955836572603532,0,0.0311802245482905,0,0,6.797885323158762e-06,0,0,0,0,0,0
2022-03-29,0,0.0,0,0.1899061209038774,0,0.0311802245482905,0,0,7.96087153928847e-06,0,0,0,0,0,0
2022-03-30,0,0.0,0,0.1381471865238845,0,0.0311802245482905,0,0,1.6650767890465405e-05,0,0,0,0,0,0
2022-03-31,0,0.0375,0,0.2748872966103444,0,0.2208167661743263,0,0,2.5590188257867555e-07,0,0,0,0,0,0
2022-04-01,0,0.0375,0,0.2464073403712263,0,0.2208167661743263,0,0,2.4431314139844712e-05,0,0,0,0,0,0
2022-04-04,0,0.0666666666666666,0,0.3635940005960778,1,0.9954319761668324,1,0,4.589840882161271e-05,0,0,0,0,0,0
2022-04-05,0,0.0375,0,0.3107284052540938,1,0.857298356373136,1,0,4.959586076170284e-06,0,0,0,0,0,0
2022-04-06,0,0.0666666666666666,0,0.4774385252409469,1,0.9954319761668324,1,0,5.866035788947871e-06,0,0,0,0,0,0
2022-04-07,0,0.0666666666666666,0,0.4645793630527449,1,0.9954319761668324,1,0,2.3751805060998612e-05,0,0,0,0,0,0
2022-04-08,0,0.0643564356435643,0,0.5165670556663552,1,0.9954319761668324,1,0,4.074827429140528e-05,0,0,0,0,0,0
2022-04-11,0,0.0643564356435643,0,0.4358913637286067,1,0.9954319761668324,1,0,6.701274600942574e-07,0,0,0,0,0,0
2022-04-12,0,0.1333333333333333,0,0.510339104473887,1,0.9954319761668324,1,0,5.6615222924306e-07,0,0,0,0,0,0
2022-04-13,0,0.1333333333333333,0,0.5697404295054139,1,0.9954319761668324,1,0,6.471517701526087e-07,0,0,0,0,0,0
2022-04-14,0,0.2307692307692307,0,0.5275416074250987,1,0.857298356373136,1,0,2.8382682936983305e-06,0,0,0,0,0,0
2022-04-18,0,0.2307692307692307,0,0.5756299418056561,1,0.9954319761668324,1,0,1.315524288688892e-05,0,0,0,0,0,0
2022-04-19,0,0.1576923076923077,0,0.5360782770980702,1,0.9954319761668324,1,0,4.261427572535371e-06,0,0,0,0,0,0
2022-04-20,0,0.0375,0,0.2767525871263892,0,0.2208167661743263,0,0,6.320466594509411e-05,0,0,0,0,0,0
2022-04-21,0,0.0643564356435643,0,0.3076444972578137,1,0.2208167661743263,0,0,5.3922178491435785e-06,0,0,0,0,0,0
2022-04-22,0,0.0666666666666666,0,0.5089960483982544,1,0.9954319761668324,1,0,2.912737720619856e-11,0,0,0,0,0,0
2022-04-25,0,0.0643564356435643,0,0.4765926892474096,1,0.9954319761668324,1,0,3.7083780713866454e-10,0,0,0,0,0,0
2022-04-26,1,0.0666666666666666,0,0.4789332262281591,1,0.857298356373136,1,0,9.84523098417727e-15,0,0,0,0,0,0
2022-04-27,1,0.2307692307692307,0,0.5720117457432549,1,0.9954319761668324,1,0,7.948986688963539e-17,0,0,0,0,0,0
2022-04-28,0,0.1333333333333333,0,0.5189168527203855,1,0.857298356373136,1,0,5.066163320352892e-16,0,0,0,0,0,0
2022-04-29,1,0.0643564356435643,0,0.4951579016027129,1,0.857298356373136,1,0,4.519111888960939e-23,0,0,0,0,0,0
2022-05-02,1,0.1333333333333333,0,0.5340960264107991,1,0.9954319761668324,1,0,4.1844093801057976e-17,0,0,0,0,0,0
2022-05-03,0,0.1576923076923077,0,0.3448528751683894,1,0.857298356373136,1,0,1.371731459997988e-15,0,0,0,0,0,0
2022-05-04,0,0.2024539877300613,0,0.2989168380580773,0,0.9954319761668324,1,0,4.47139519208907e-18,0,0,0,0,0,0
2022-05-05,0,0.0643564356435643,0,0.2222245296223494,0,0.2208167661743263,0,0,1.3992209902048666e-25,0,0,0,0,0,0
2022-05-06,0,0.2307692307692307,0,0.3841395387887406,1,0.9954319761668324,1,0,5.875599698600983e-18,0,0,0,0,0,0
2022-05-09,0,0.2307692307692307,0,0.3150961152597262,1,0.9954319761668324,1,0,6.888355975168645e-25,0,0,0,0,0,0
2022-05-10,0,0.1576923076923077,0,0.3950844573533221,1,0.9954319761668324,1,0,2.2842222180380257e-20,0,0,0,0,0,0
2022-05-11,1,0.1576923076923077,0,0.3749968739040698,1,0.857298356373136,1,0,2.7069346109712657e-20,0,0,0,0,0,0
2022-05-12,1,0.2487046632124352,0,0.4321096994931531,1,0.9954319761668324,1,0,5.991545649038645e-17,0,0,0,0,0,0
2022-05-13,0,0.4615384615384615,1,0.4627203433663427,1,0.9954319761668324,1,0,4.805711319027003e-19,0,0,0,0,0,0
2022-05-16,0,0.3684210526315789,1,0.3846631994792288,1,0.857298356373136,1,0,9.165636800457096e-15,0,0,0,0,0,0
2022-05-17,0,0.4615384615384615,1,0.2723511248212404,0,0.2208167661743263,0,0,8.411428152675525e-16,0,0,0,0,0,0
2022-05-18,1,0.0666666666666666,0,0.2275004624233259,0,0.2208167661743263,0,0,3.629473244219414e-29,0,0,0,0,0,0
2022-05-19,1,0.3684210526315789,1,0.32942099871688,1,0.9954319761668324,1,0,8.034858411957012e-19,0,0,0,0,0,0
2022-05-20,1,0.4615384615384615,1,0.4300110151667522,1,0.9954319761668324,1,0,3.523321583563969e-16,0,0,0,0,0,0
2022-05-23,1,0.4615384615384615,1,0.4179128524985979,1,0.9954319761668324,1,0,1.7412650073746412e-17,0,0,0,0,0,0
2022-05-24,1,0.3684210526315789,1,0.403795280556751,1,0.857298356373136,1,0,1.6294579692553216e-15,0,0,0,0,0,0
2022-05-25,1,0.4615384615384615,1,0.4286919161684977,1,0.9954319761668324,1,0,1.2820144372493359e-14,0,0,0,0,0,0
2022-05-26,0,0.2487046632124352,0,0.2497241952699807,0,0.2208167661743263,0,0,1.8631456861655383e-15,0,0,0,0,0,0
2022-05-27,0,0.0643564356435643,0,0.1472712537163928,0,0.2208167661743263,0,0,8.595217994707876e-17,0,0,0,0,0,0
2022-05-31,0,0.0375,0,0.1682552065329817,0,0.2208167661743263,0,0,1.2821481685513528e-13,0,0,0,0,0,0
2022-06-01,0,0.0666666666666666,0,0.2654821032660213,0,0.2208167661743263,0,0,8.082155795720503e-13,0,0,0,0,0,0
2022-06-02,0,0.0643564356435643,0,0.2794446791864648,0,0.2208167661743263,0,0,4.511173427640358e-13,0,0,0,0,0,0
2022-06-03,0,0.0,0,0.1705437613017649,0,0.14114611023829,0,0,8.525363055878257e-14,0,0,0,0,0,0
2022-06-06,0,0.1576923076923077,0,0.3200899498212456,1,0.2208167661743263,0,0,1.0069235258148779e-10,0,0,0,0,0,0
2022-06-07,0,0.2024539877300613,0,0.5405131598492474,1,0.9954319761668324,1,0,3.359929696180619e-10,0,0,0,0,0,0
2022-06-08,0,0.0643564356435643,0,0.3515712745106388,1,0.2208167661743263,0,0,2.7061694024464095e-10,0,0,0,0,0,0
2022-06-09,0,0.1333333333333333,0,0.2812202949389011,0,0.2208167661743263,0,0,4.5715750834462734e-14,0,0,0,0,0,0
2022-06-10,0,0.2857142857142857,0,0.5238487304569136,1,0.9954319761668324,1,0,7.757067022361527e-18,0,0,0,0,0,0
2022-06-13,0,0.2487046632124352,0,0.5627649835963292,1,0.9954319761668324,1,0,2.632508936641586e-25,0,0,0,0,0,0
2022-06-14,1,0.1576923076923077,0,0.6078503301365146,1,0.9954319761668324,1,0,3.458035956418045e-19,0,0,0,0,0,0
2022-06-15,0,0.2487046632124352,0,0.6080516910130545,1,0.9954319761668324,1,0,4.22987744512031e-18,0,0,0,0,0,0
2022-06-16,1,0.2307692307692307,0,0.5976960244042954,1,0.857298356373136,1,0,1.1633691041647415e-23,0,0,0,0,0,0
2022-06-17,1,0.2487046632124352,0,0.6144773038577843,1,0.9954319761668324,1,0,4.8027242234246404e-18,0,0,0,0,0,0
2022-06-21,1,0.5690140845070423,1,0.6454523860283561,1,0.9954319761668324,1,0,3.29729940396783e-20,0,0,0,0,0,0
2022-06-22,1,0.2487046632124352,0,0.3162877973926483,1,0.2208167661743263,0,0,1.4318686852964954e-16,0,0,0,0,0,0
2022-06-23,0,0.3684210526315789,1,0.422172594212193,1,0.2208167661743263,0,0,3.4944252740073727e-15,0,0,0,0,0,0
2022-06-24,0,0.2857142857142857,0,0.5269784521079186,1,0.857298356373136,1,0,9.207405622847413e-21,0,0,0,0,0,0
2022-06-27,0,0.2307692307692307,0,0.3411507878274912,1,0.2208167661743263,0,0,1.4917596321576469e-15,0,0,0,0,0,0
2022-06-28,0,0.3684210526315789,1,0.4332527239354603,1,0.2208167661743263,0,0,4.087922143542352e-18,0,0,0,0,0,0
2022-06-29,0,0.2487046632124352,0,0.3959681293742375,1,0.2208167661743263,0,0,2.48625083909724e-14,0,0,0,0,0,0
2022-06-30,0,0.2307692307692307,0,0.3742441510561219,1,0.2208167661743263,0,0,6.29762436255148e-14,0,0,0,0,0,0
2022-07-01,0,0.2487046632124352,0,0.538851599459966,1,0.9954319761668324,1,0,4.368990608872254e-13,0,0,0,0,0,0
2022-07-05,0,0.5690140845070423,1,0.4491471315216914,1,0.9954319761668324,1,0,5.0727266965805945e-11,0,0,0,0,0,0
2022-07-06,0,0.2024539877300613,0,0.4329041145105222,1,0.857298356373136,1,0,9.521461080256077e-11,0,0,0,0,0,0
2022-07-07,0,0.2024539877300613,0,0.2858240788095575,0,0.2208167661743263,0,0,8.881150958217203e-11,0,0,0,0,0,0
2022-07-08,0,0.0375,0,0.1928943107615676,0,0.2208167661743263,0,0,2.4146671228203586e-09,0,0,0,0,0,0
2022-07-11,0,0.0375,0,0.2346953451535777,0,0.2208167661743263,0,0,1.9073565830048386e-09,0,0,0,0,0,0
2022-07-12,1,0.0,0,0.2693747648353732,0,0.2208167661743263,0,0,1.1314494696610553e-09,0,0,0,0,0,0
2022-07-13,1,0.0,0,0.299474258844103,0,0.9954319761668324,1,0,9.284703118907521e-10,0,0,0,0,0,0
2022-07-14,1,0.0,0,0.4384961677957066,1,0.9954319761668324,1,0,4.206341121199795e-09,0,0,0,0,0,0
2022-07-15,1,0.0,0,0.3993174202244826,1,0.9954319761668324,1,0,7.600260190580946e-10,0,0,0,0,0,0
2022-07-18,1,0.0,0,0.2942044122830536,0,0.857298356373136,1,0,6.730472122348427e-08,0,0,0,0,0,0
2022-07-19,1,0.0,0,0.4416135000942929,1,0.9954319761668324,1,0,1.0023216962736696e-11,0,0,0,0,0,0
2022-07-20,1,0.0,0,0.1604940940617062,0,0.14114611023829,0,0,4.236059290667842e-08,0,0,0,0,0,0
2022-07-21,1,0.0,0,0.17056232550476,0,0.14114611023829,0,0,1.2532437952489956e-07,0,0,0,0,0,0
2022-07-22,1,0.0,0,0.1880789462836983,0,0.14114611023829,0,0,9.317801899585804e-08,0,0,0,0,0,0
2022-07-25,1,0.0,0,0.2403023693827151,0,0.2208167661743263,0,0,1.525137811794402e-06,0,0,0,0,0,0
2022-07-26,1,0.0,0,0.2377711489189311,0,0.2208167661743263,0,0,1.009984656289623e-07,0,0,0,0,0,0
2022-07-27,1,0.0,0,0.305370957148377,1,0.9954319761668324,1,0,1.1707745019047406e-10,0,0,0,0,0,0
2022-07-28,0,0.0,0,0.1643203575229435,0,0.14114611023829,0,0,1.0438759218424258e-07,0,0,0,0,0,0
2022-07-29,0,0.0,0,0.1417431806676362,0,0.14114611023829,0,0,2.1653396035331228e-07,0,0,0,0,0,0
2022-08-01,0,0.0,0,0.1503939830353239,0,0.14114611023829,0,0,2.6574244080678077e-06,0,0,0,0,0,0
2022-08-02,1,0.0,0,0.1455039518710253,0,0.14114611023829,0,0,7.308999890876001e-07,0,0,0,0,0,0
2022-08-03,1,0.0,0,0.2302194838792574,0,0.2208167661743263,0,0,1.4859027905264277e-07,0,0,0,0,0,0
2022-08-04,1,0.0,0,0.110599379718474,0,0.14114611023829,0,0,9.871325567209469e-06,0,0,0,0,0,0
2022-08-05,1,0.0375,0,0.1848601939113673,0,0.2208167661743263,0,0,2.886165630083242e-05,0,0,0,0,0,0
2022-08-08,1,0.0,0,0.2425155903872509,0,0.2208167661743263,0,0,6.290731399527423e-05,0,0,0,0,0,0
2022-08-09,1,0.0,0,0.2462984660663182,0,0.2208167661743263,0,0,4.845658457255383e-05,0,0,0,0,0,0
2022-08-10,1,0.0,0,0.2515199561055178,0,0.2208167661743263,0,0,9.5142216370366e-07,0,0,0,0,0,0
2022-08-11,1,0.0,0,0.1587466793310264,0,0.2208167661743263,0,0,0.00014798806291114439,0,0,0,0,0,0
2022-08-12,0,0.0,0,0.2258687183641392,0,0.2208167661743263,0,0,6.207176655896532e-05,0,0,0,0,0,0
2022-08-15,0,0.0,0,0.11455959713154,0,0.0311802245482905,0,0,0.0010654137515131903,0,0,0,0,0,0
2022-08-16,0,0.0,0,0.1196674360097617,0,0.0311802245482905,0,0,0.0015886683169477685,0,0,0,0,0,0
2022-08-17,0,0.0,0,0.1545780461023191,0,0.0311802245482905,0,0,0.001327137504715086,0,0,0,0,0,0
2022-08-18,0,0.0375,0,0.2445913071183671,0,0.2208167661743263,0,0,0.0013344242036128612,0,0,0,0,0,0
2022-08-19,0,0.0,0,0.2028390379210057,0,0.2208167661743263,0,0,0.00014866711674928402,0,0,0,0,0,0
2022-08-22,0,0.0643564356435643,0,0.4399778318751691,1,0.9954319761668324,1,0,6.199804533031479e-08,0,0,0,0,0,0
2022-08-23,0,0.0666666666666666,0,0.5203596083304168,1,0.9954319761668324,1,0,1.5219616913858547e-06,0,0,0,0,0,0
2022-08-24,0,0.0666666666666666,0,0.5846784553058064,1,0.9954319761668324,1,0,1.5621111811360143e-06,0,0,0,0,0,0
2022-08-25,0,0.0,0,0.5944515608154389,1,0.9954319761668324,1,0,2.4979792304401987e-06,0,0,0,0,0,0
2022-08-26,0,0.0,0,0.4324827593871814,1,0.857298356373136,1,0,9.305545372732792e-15,0,0,0,0,0,0
2022-08-29,0,0.0,0,0.5814277296237451,1,0.9954319761668324,1,0,4.005219766071429e-09,0,0,0,0,0,0
2022-08-30,0,0.0643564356435643,0,0.553551118142737,1,0.9954319761668324,1,0,8.185898643513304e-10,0,0,0,0,0,0
2022-08-31,1,0.0375,0,0.5593853534657715,1,0.9954319761668324,1,0,3.788593517199669e-09,0,0,0,0,0,0
2022-09-01,1,0.0643564356435643,0,0.6080863884667472,1,0.9954319761668324,1,0,4.451977664682941e-08,0,0,0,0,0,0
2022-09-02,1,0.1576923076923077,0,0.4717330713322543,1,0.9954319761668324,1,0,8.47528717469013e-09,0,0,0,0,0,0
2022-09-06,1,0.1333333333333333,0,0.4440823463561577,1,0.9954319761668324,1,0,6.327027279778802e-08,0,0,0,0,0,0
2022-09-07,1,0.1333333333333333,0,0.4378299860063191,1,0.9954319761668324,1,0,6.835446840709153e-10,0,0,0,0,0,0
2022-09-08,1,0.0666666666666666,0,0.3122430404439777,1,0.857298356373136,1,0,3.2913354229848315e-07,0,0,0,0,0,0
2022-09-09,0,0.1576923076923077,0,0.2940585005892461,0,0.2208167661743263,0,0,2.0200280177423513e-07,0,0,0,0,0,0
2022-09-12,0,0.0643564356435643,0,0.2688620644355514,0,0.2208167661743263,0,0,1.6887437701792095e-06,0,0,0,0,0,0
2022-09-13,0,0.0375,0,0.2632231217697132,0,0.2208167661743263,0,0,2.1636369838079164e-23,0,0,0,0,0,0
2022-09-14,0,0.0666666666666666,0,0.2863073796558421,0,0.2208167661743263,0,0,4.107736794129306e-12,0,0,0,0,0,0
2022-09-15,0,0.1576923076923077,0,0.4230728624409294,1,0.9954319761668324,1,0,4.9171464156616025e-12,0,0,0,0,0,0
2022-09-16,0,0.2024539877300613,0,0.4409937551226949,1,0.9954319761668324,1,0,9.384627907859004e-11,0,0,0,0,0,0
2022-09-19,0,0.2024539877300613,0,0.4468925243411956,1,0.9954319761668324,1,0,8.170746003203897e-10,0,0,0,0,0,0
2022-09-20,0,0.0666666666666666,0,0.4201869213629161,1,0.9954319761668324,1,0,3.6379847408122424e-10,0,0,0,0,0,0
2022-09-21,0,0.1576923076923077,0,0.4781843457031723,1,0.9954319761668324,1,0,4.947378800647994e-12,0,0,0,0,0,0
2022-09-22,0,0.1576923076923077,0,0.4339872058509635,1,0.9954319761668324,1,0,5.934135777225694e-11,0,0,0,0,0,0
2022-09-23,0,0.2024539877300613,0,0.4522301068368168,1,0.9954319761668324,1,0,7.976413459469062e-12,0,0,0,0,0,0
2022-09-26,1,0.2024539877300613,0,0.4770499980803864,1,0.9954319761668324,1,0,3.4675911289477257e-13,0,0,0,0,0,0
2022-09-27,1,0.3684210526315789,1,0.4790664316089284,1,0.9954319761668324,1,0,1.1991941463341126e-15,0,0,0,0,0,0
2022-09-28,0,0.4615384615384615,1,0.467510846012807,1,0.9954319761668324,1,0,3.092428096030501e-16,0,0,0,0,0,0
2022-09-29,1,0.4615384615384615,1,0.4558402174913754,1,0.9954319761668324,1,0,9.083693444423691e-16,0,0,0,0,0,0
2022-09-30,1,0.2487046632124352,0,0.473645911469688,1,0.9954319761668324,1,0,1.9806148454855197e-16,0,0,0,0,0,0
2022-10-03,0,0.5690140845070423,1,0.4748239002584868,1,0.9954319761668324,1,0,1.5879220737495042e-16,0,0,0,0,0,0
2022-10-04,0,0.1333333333333333,0,0.3334768425146579,1,0.2208167661743263,0,0,3.630115208352028e-18,0,0,0,0,0,0
2022-10-05,0,0.0666666666666666,0,0.3122306485644618,1,0.2208167661743263,0,0,1.455039473879153e-13,0,0,0,0,0,0
2022-10-06,0,0.0643564356435643,0,0.3733143838755847,1,0.2208167661743263,0,0,1.7807862025401413e-13,0,0,0,0,0,0
2022-10-07,0,0.0643564356435643,0,0.3917644583334243,1,0.2208167661743263,0,0,3.7249643361127683e-20,0,0,0,0,0,0
2022-10-10,0,0.1333333333333333,0,0.4105628926763155,1,0.2208167661743263,0,0,1.5926161593503491e-15,0,0,0,0,0,0
2022-10-11,1,0.1576923076923077,0,0.6599993739641093,1,0.9954319761668324,1,0,4.082343391542181e-16,0,0,0,0,0,0
2022-10-12,1,0.1333333333333333,0,0.6647383015788463,1,0.9954319761668324,1,0,4.1254428691040193e-17,0,0,0,0,0,0
2022-10-13,1,0.0666666666666666,0,0.6644727308115739,1,0.9954319761668324,1,0,5.33531759431973e-19,0,0,0,0,0,0
2022-10-14,1,0.0643564356435643,0,0.5800353170701353,1,0.857298356373136,1,0,8.107157192718723e-20,0,0,0,0,0,0
2022-10-17,1,0.1576923076923077,0,0.6673145337338489,1,0.9954319761668324,1,0,4.345179371895403e-19,0,0,0,0,0,0
2022-10-18,1,0.0,0,0.3094356120438818,1,0.2208167661743263,0,0,5.063081364813947e-16,0,0,0,0,0,0
2022-10-19,1,0.0375,0,0.2739384003075801,0,0.2208167661743263,0,0,4.756680919976151e-15,0,0,0,0,0,0
2022-10-20,1,0.0375,0,0.3130606972216179,1,0.2208167661743263,0,0,7.498072020221949e-15,0,0,0,0,0,0
2022-10-21,1,0.2307692307692307,0,0.5487680400018042,1,0.9954319761668324,1,0,9.235560438842003e-16,0,0,0,0,0,0
2022-10-24,0,0.0,0,0.1905723114008132,0,0.2208167661743263,0,0,1.509893909160354e-13,0,0,0,0,0,0
2022-10-25,0,0.0,0,0.256430216983094,0,0.14114611023829,0,0,8.790265255643787e-14,0,0,0,0,0,0
2022-10-26,0,0.0,0,0.1950896140070398,0,0.14114611023829,0,0,2.0173559836523378e-12,0,0,0,0,0,0
2022-10-27,0,0.0,0,0.3081036698578145,1,0.2208167661743263,0,0,4.9609176909674e-11,0,0,0,0,0,0
2022-10-28,0,0.0375,0,0.3180877453626044,1,0.2208167661743263,0,0,3.514042394952543e-13,0,0,0,0,0,0
2022-10-31,0,0.0,0,0.1720168605956322,0,0.14114611023829,0,0,1.4518329520450301e-10,0,0,0,0,0,0
2022-11-01,0,0.0,0,0.2910694009256758,0,0.2208167661743263,0,0,1.0037538887842463e-09,0,0,0,0,0,0
2022-11-02,1,0.2307692307692307,0,0.3361925519391056,1,0.9954319761668324,1,0,7.560557292272825e-15,0,0,0,0,0,0
2022-11-03,1,0.0666666666666666,0,0.3987695420652762,1,0.9954319761668324,1,0,3.293901795676335e-11,0,0,0,0,0,0
2022-11-04,1,0.0666666666666666,0,0.437617888759197,1,0.9954319761668324,1,0,2.377911088194443e-10,0,0,0,0,0,0
2022-11-07,1,0.0375,0,0.3074263336485929,1,0.857298356373136,1,0,2.93621225645361e-09,0,0,0,0,0,0
2022-11-08,1,0.0,0,0.3051116315767838,1,0.857298356373136,1,0,2.3253737886307062e-08,0,0,0,0,0,0
2022-11-09,1,0.0,0,0.3801921281886919,1,0.9954319761668324,1,0,2.023373219201774e-12,0,0,0,0,0,0
2022-11-10,0,0.2024539877300613,0,0.3502666819755858,1,0.9954319761668324,1,0,4.883472924628845e-33,0,0,0,0,0,0
2022-11-11,0,0.0,0,0.1646926960980488,0,0.14114611023829,0,0,6.482038670356709e-19,0,0,0,0,0,0
2022-11-14,0,0.0,0,0.1758304265200355,0,0.14114611023829,0,0,3.0180198102109e-18,0,0,0,0,0,0
2022-11-15,0,0.0375,0,0.3113112225274008,1,0.2208167661743263,0,0,2.616439135280977e-15,0,0,0,0,0,0
2022-11-16,0,0.0,0,0.2639061684463332,0,0.14114611023829,0,0,1.832064582847785e-14,0,0,0,0,0,0
2022-11-17,0,0.0,0,0.2892779738779649,0,0.2208167661743263,0,0,1.4106290749051623e-12,0,0,0,0,0,0
2022-11-18,0,0.0643564356435643,0,0.3604631137457783,1,0.9954319761668324,1,0,4.808299744033666e-11,0,0,0,0,0,0
2022-11-21,1,0.0643564356435643,0,0.4661115223390338,1,0.9954319761668324,1,0,3.79418220522396e-10,0,0,0,0,0,0
2022-11-22,0,0.0,0,0.3390356553086959,1,0.9954319761668324,1,0,6.545349438149199e-10,0,0,0,0,0,0
2022-11-23,0,0.0,0,0.1764201492573091,0,0.2208167661743263,0,0,2.178492512593285e-08,0,0,0,0,0,0
2022-11-25,0,0.0,0,0.2801343110051109,0,0.2208167661743263,0,0,1.675631489729019e-07,0,0,0,0,0,0
2022-11-28,1,0.0,0,0.2773971634345241,0,0.2208167661743263,0,0,2.014899456328765e-09,0,0,0,0,0,0
2022-11-29,1,0.0,0,0.3480272142314465,1,0.9954319761668324,1,0,2.9491738465888055e-07,0,0,0,0,0,0
2022-11-30,0,0.0,0,0.3043114054759678,1,0.2208167661743263,0,0,2.4889344974441314e-13,0,0,0,0,0,0
2022-12-01,0,0.0,0,0.1581373498763056,0,0.2208167661743263,0,0,1.3070304541141156e-08,0,0,0,0,0,0
2022-12-02,0,0.0,0,0.2791926013858926,0,0.2208167661743263,0,0,9.061171600695228e-08,0,0,0,0,0,0
2022-12-05,0,0.0,0,0.2943354967795276,0,0.2208167661743263,0,0,1.1296251131895483e-10,0,0,0,0,0,0
2022-12-06,0,0.0,0,0.2961779916259083,0,0.2208167661743263,0,0,1.0344903786435876e-09,0,0,0,0,0,0
2022-12-07,0,0.0,0,0.3520640406462939,1,0.9954319761668324,1,0,1.3875517392455273e-07,0,0,0,0,0,0
2022-12-08,0,0.0,0,0.4582356707218893,1,0.9954319761668324,1,0,3.2420085316236243e-07,0,0,0,0,0,0
2022-12-09,0,0.0,0,0.4241827395014718,1,0.857298356373136,1,0,4.289964933135609e-07,0,0,0,0,0,0
2022-12-12,0,0.0,0,0.4649740187480278,1,0.9954319761668324,1,0,2.0145735183576013e-07,0,0,0,0,0,0
2022-12-13,0,0.0,0,0.3151167235747061,1,0.857298356373136,1,0,1.3598405783250882e-07,0,0,0,0,0,0
2022-12-14,0,0.0,0,0.2605487395076856,0,0.2208167661743263,0,0,1.7746188950464519e-06,0,0,0,0,0,0
2022-12-15,0,0.0,0,0.2985433780225604,0,0.2208167661743263,0,0,7.759392651737263e-11,0,0,0,0,0,0
2022-12-16,0,0.0,0,0.4516255264097277,1,0.9954319761668324,1,0,5.50514003744501e-08,0,0,0,0,0,0
2022-12-19,0,0.0,0,0.5038879028143798,1,0.9954319761668324,1,0,3.150917663567336e-07,0,0,0,0,0,0
2022-12-20,0,0.0,0,0.5016836587959815,1,0.9954319761668324,1,0,4.152343122880594e-06,0,0,0,0,0,0
2022-12-21,0,0.0,0,0.4811679732237164,1,0.9954319761668324,1,0,7.159090844937343e-07,0,0,0,0,0,0
2022-12-22,0,0.0,0,0.4326417278767604,1,0.857298356373136,1,0,2.6444569302302035e-07,0,0,0,0,0,0
2022-12-23,0,0.0375,0,0.4652355360192844,1,0.9954319761668324,1,0,5.593768240665266e-06,0,0,0,0,0,0
2022-12-27,0,0.0,0,0.3617209478232603,1,0.9954319761668324,1,0,1.7782473108381383e-05,0,0,0,0,0,0
2022-12-28,1,0.0375,0,0.3241869743378825,1,0.2208167661743263,0,0,1.9298140453674206e-06,0,0,0,0,0,0
2022-12-29,0,0.2571428571428571,0,0.4688619901601602,1,0.9954319761668324,1,0,4.4608646494903814e-07,0,0,0,0,0,0
2022-12-30,1,0.0,0,0.3960629877529192,1,0.857298356373136,1,0,1.3926973277739095e-05,0,0,0,0,0,0
2023-01-03,1,0.2024539877300613,0,0.3164983740847812,1,0.2208167661743263,0,0,1.8106254499990068e-05,0,0,0,0,0,0
2023-01-04,1,0.0,0,0.6560704646001839,1,0.9954319761668324,1,0,7.722659216004856e-06,0,0,0,0,0,0
2023-01-05,1,0.0,0,0.4419694200398237,1,0.2208167661743263,0,0,2.432220738475902e-06,0,0,0,0,0,0
2023-01-06,1,0.0,0,0.4437423859909901,1,0.2208167661743263,0,0,4.0945281416970676e-08,0,0,0,0,0,0
